,TV,Radio,Social Media,Influencer,Sales
477,61.0,22.23934576,8.19479117,Macro,214.3964426
478,32.0,10.57992982,0.064459595,Mega,117.02071609999999
479,29.0,12.99586641,0.270843681,Nano,107.4545729
480,92.0,31.4612923,1.7448706230000002,Micro,330.01476030000003
481,82.0,29.60111386,6.481908539,Macro,292.2098585
482,24.0,7.47427064,0.440111075,Mega,84.23363563
483,45.0,18.09700717,0.10215337699999999,Micro,160.4351038
484,81.0,24.06207496,1.540092049,Nano,292.54653060000004
485,90.0,28.16502069,6.91914746,Mega,322.23342260000004
486,62.0,27.59890985,3.606600914,Nano,218.2020915
487,43.0,17.65544444,2.395348967,Micro,154.2261706
488,68.0,19.13141921,6.834952137,Micro,240.226864
489,20.0,6.416720777999999,2.258860613,Nano,66.76720286
490,45.0,6.359354009,0.7043668000000001,Mega,159.7073365
491,60.0,15.52766221,2.055274228,Macro,210.9051685
492,17.0,9.150564563,4.636304292,Macro,56.48493055
493,22.0,20.34673491,5.491167097000001,Mega,76.96167134
494,24.0,4.799850688,0.570028459,Macro,90.33315235
495,56.0,17.73673383,2.094383195,Micro,201.0215385
496,36.0,6.101045822000001,3.262967852,Micro,136.93972659999997
497,15.0,3.5180696410000003,2.293790324,Micro,55.26128448
498,44.0,15.66926662,1.0867812609999998,Nano,153.1171757
499,26.0,17.83664974,5.109696734,Micro,91.75121422
500,100.0,37.403985999999996,6.441653552000001,Nano,354.57240210000003
501,21.0,5.4179995629999995,4.626973896,Mega,72.73897901
502,62.0,26.58627729,4.520665601,Micro,222.122981
503,41.0,12.50160407,1.247269966,Macro,148.4917921
504,85.0,36.0777564,11.40362504,Macro,304.9706255
505,88.0,31.02302738,7.352545033999999,Macro,318.149536
506,25.0,5.384656349,0.63199073,Mega,83.57435437
507,14.0,7.388485707,0.120490397,Mega,49.97649711
508,100.0,31.35903037,6.512735644,Macro,355.5244546
509,42.0,7.2777286310000004,0.27713678199999997,Macro,146.93729150000001
510,54.0,21.46940881,1.186421596,Macro,197.66585469999998
511,23.0,10.05141481,0.156850984,Micro,82.3199865
512,44.0,12.01934706,4.631654336,Nano,160.0522949
513,46.0,17.78260917,3.7734527730000003,Macro,170.7813251
514,69.0,28.00048104,7.370702567,Micro,243.09101980000003
515,55.0,19.95572923,5.245123382,Micro,197.7353291
516,40.0,9.100429136,2.705529895,Macro,147.5935729
517,40.0,13.9310362,3.935940555,Nano,143.1728885
518,48.0,16.36000105,3.914305454,Macro,166.6182043
519,70.0,17.06761498,3.2998672819999997,Macro,248.66828399999997
520,99.0,24.97844292,2.640894757,Macro,355.5253057
521,72.0,24.18358539,4.736877628,Mega,249.4279628
522,49.0,12.07216987,4.381532375,Macro,176.8355255
523,74.0,26.31231351,5.591730811000001,Macro,264.54472230000005
524,17.0,6.837294843,2.314950178,Macro,61.65362493
525,88.0,30.24576552,6.376378066,Macro,313.26045930000004
526,61.0,26.66674418,3.698028588,Micro,215.79729849999998
527,13.0,7.430197108,1.294086175,Micro,44.84905295
528,45.0,18.80608405,1.052299168,Nano,156.5741622
529,50.0,9.960473773,0.904872702,Micro,179.72505719999998
530,33.0,23.17995162,4.492850796,Macro,120.6552943
531,12.0,1.228081695,1.523414744,Macro,33.50980953
532,35.0,13.94233165,1.387046445,Mega,123.5529594
533,60.0,29.73254005,2.01239532,Mega,212.60205469999997
534,29.0,10.37725789,0.061983883,Mega,102.77479050000001
535,93.0,37.34778216,8.278557955,Nano,333.87429280000003
536,58.0,14.75741985,1.887767552,Mega,208.89634009999997
537,52.0,25.30055871,2.365394438,Mega,186.34286200000003
538,26.0,1.2183538790000001,1.2704438690000002,Micro,90.05422241
539,68.0,21.07696395,1.2408242059999999,Macro,247.31668419999997
540,70.0,22.950871300000003,5.688322892,Mega,251.1300326
541,74.0,29.20318144,5.343637998,Mega,265.69490030000003
542,28.0,15.73250128,7.952641068999999,Mega,101.2398192
543,97.0,34.85516799,8.128920857999999,Macro,349.27866939999996
544,61.0,17.99966763,0.689676121,Nano,210.80504419999997
545,25.0,8.466518679,0.64854834,Mega,89.25059861
546,73.0,15.85081095,3.055215876,Mega,262.6417301
547,29.0,18.18480338,1.5703594619999999,Macro,102.53343079999999
548,67.0,12.84948587,3.413281045,Mega,237.559992
549,89.0,33.39187931,6.297544404,Mega,319.4471722
550,31.0,14.30082434,2.954928662,Nano,109.7745496
551,55.0,10.56917499,2.990738288,Mega,194.9974458
552,97.0,34.03091596,4.107471029,Mega,349.6290275
553,96.0,38.34982728,5.625677284,Nano,343.7161569
554,21.0,6.701206992,0.8861581000000001,Macro,73.72119644
555,75.0,27.69457686,6.330322063,Mega,264.9503875
556,28.0,7.46265367,2.487820224,Micro,100.2251531
557,47.0,15.89286029,2.001411881,Mega,167.7246684
558,95.0,43.12933167,10.17498349,Micro,339.8717323
559,13.0,1.311583983,0.91786893,Micro,48.23208285
560,28.0,12.99050602,3.3816227239999996,Micro,98.90352508
561,99.0,36.87630184,7.618605057999999,Mega,351.80732810000006
562,64.0,18.66967958,3.045508873,Mega,227.315652
563,70.0,24.70391519,5.052822575,Mega,253.93877450000002
564,31.0,9.847549535,0.5533086110000001,Micro,109.55376869999999
565,70.0,24.12286029,1.07874688,Nano,252.0882419
566,96.0,33.73717368,8.701501372000001,Micro,343.0460478
567,100.0,32.38632069,6.903400294,Mega,350.84374080000003
568,75.0,20.77119006,1.930360197,Nano,268.86298650000003
569,98.0,27.66981156,1.6053747230000002,Nano,345.5559312
570,71.0,30.93431708,4.066906068,Macro,251.1436688
571,25.0,10.69837915,1.359456063,Mega,87.9565535
572,30.0,7.377348336,4.990927845,Macro,106.48304850000001
573,17.0,7.7593425289999995,1.962255801,Nano,61.87297616
574,83.0,37.71626504,4.007700088,Macro,293.8381677
575,20.0,11.47823414,0.69576991,Nano,74.53185747
576,89.0,36.06087241,2.325705692,Nano,316.5823616
577,16.0,13.82810314,0.8901579409999999,Mega,54.74192597
578,20.0,14.68531892,2.331899828,Mega,68.63989903
579,13.0,14.52212352,2.823846857,Nano,48.8572496
580,83.0,28.82671381,5.519575003,Macro,292.0895775
581,47.0,22.14974584,5.275784898,Micro,169.5980174
582,68.0,14.02880622,1.276217736,Nano,241.23742760000002
583,38.0,7.736680237000001,2.05960976,Mega,137.81309380000002
584,77.0,29.76975537,2.856585742,Macro,270.4881539
585,64.0,27.02480286,3.399217629,Macro,226.75403050000003
586,94.0,16.78014184,2.9654294180000003,Nano,334.7867143
587,34.0,16.68732493,0.37760077299999995,Mega,119.2920553
588,50.0,14.95740704,1.952884786,Mega,178.37455219999998
589,97.0,32.09708248,6.671544862,Micro,340.8415755
590,65.0,16.00937858,1.3095383329999999,Micro,226.1451265
591,66.0,21.83513317,6.269988282999999,Mega,232.62223840000001
592,93.0,36.81227531,3.083608295,Mega,331.0288348
593,55.0,20.48868764,5.290458667,Mega,202.3547575
594,63.0,14.58661204,2.221679639,Nano,226.0192733
595,62.0,18.22598841,6.618429614,Nano,219.8899849
596,51.0,14.76555949,4.811434198,Nano,180.75659109999998
597,20.0,12.30120609,1.12340663,Mega,75.22126744
598,79.0,19.48177541,2.244635012,Macro,277.44372680000004
599,83.0,28.18172312,6.8511546789999995,Nano,294.46795269999996
600,84.0,22.32668218,0.16528469699999998,Micro,297.0710659
601,41.0,14.81924744,6.158927918,Nano,145.2317251
602,78.0,23.93088014,3.9437328469999997,Mega,275.09880489999995
603,73.0,31.3271272,10.26055357,Nano,259.8590832
604,62.0,30.09534582,8.267241169,Nano,220.8539255
605,97.0,35.16687525,5.677768967,Mega,342.7315272
606,97.0,35.73461699,6.814448789,Micro,347.67848060000006
607,24.0,9.225854712,3.542555386,Micro,90.49426422
608,43.0,12.32309593,1.312615046,Macro,154.6999619
609,17.0,1.161547765,0.12620725900000002,Nano,60.62366983
610,39.0,16.97491196,5.187082923,Micro,144.8229801
611,35.0,6.464550157000001,1.3759363830000002,Mega,125.9820861
612,63.0,25.44021521,3.473814317,Mega,222.98874280000004
613,70.0,20.26713398,5.456285568999999,Mega,247.4390273
614,18.0,8.61923361,0.38037192799999997,Mega,66.16931358
615,66.0,19.70536729,6.268882402000001,Macro,235.41976110000002
616,73.0,33.44696021,5.205860619,Mega,260.7418065
617,75.0,32.98398494,5.622825529,Nano,267.7448033
618,78.0,18.1590474,4.246496176,Mega,274.0939965
619,57.0,17.89151781,4.776428455,Micro,203.5732333
620,69.0,19.03006896,2.7013902180000002,Micro,246.2403062
621,54.0,24.36575611,5.020143563,Macro,194.5312641
622,51.0,13.35489142,6.071647852999999,Macro,180.6283071
623,90.0,23.85096981,1.7848802959999999,Macro,319.63586430000004
624,58.0,25.10416247,6.3809220060000005,Macro,203.6774283
625,78.0,24.99209995,4.209574548,Macro,277.2413366
626,42.0,25.88765729,3.593714636,Nano,150.9429499
627,91.0,35.43036545,4.872217981,Nano,324.85250069999995
628,53.0,12.94363013,1.404957117,Mega,187.1575553
629,65.0,18.74248941,2.46078708,Micro,231.2809731
630,61.0,24.66064552,3.3714955339999997,Mega,217.4423705
631,46.0,15.57567824,3.61510014,Nano,168.7156804
632,53.0,22.58564193,2.507439565,Mega,185.5270333
633,65.0,23.57866143,2.856656795,Mega,232.5550232
634,28.0,15.04649578,4.417364136000001,Macro,97.30120741
635,26.0,3.205844812,1.792202945,Macro,95.06003466
636,89.0,29.19640099,5.766582735,Mega,314.87417819999996
637,86.0,28.01877818,4.629252433,Macro,303.3890111
638,27.0,13.2703404,0.858878019,Micro,92.40045362
639,70.0,18.78284141,3.505200696,Micro,249.58594879999998
640,52.0,19.83234262,1.810460465,Macro,188.8523237
641,58.0,24.29613986,3.260725855,Macro,207.138848
642,10.0,2.112089417,2.920708705,Mega,32.23703002
643,22.0,3.1194134910000004,2.819735385,Micro,80.24244109
644,33.0,12.12654395,0.210453262,Macro,117.45273159999999
645,55.0,16.34726096,1.4018770269999998,Micro,193.3989459
646,59.0,24.11862064,4.750725408,Micro,213.9125352
647,63.0,14.02166314,2.265041568,Nano,226.1960569
648,59.0,24.99656438,7.915971311,Nano,206.9934179
649,54.0,27.34182453,5.53069564,Mega,188.9448767
650,31.0,11.16309579,2.308968966,Micro,105.85071599999999
651,42.0,6.888967892,1.847115421,Micro,151.06774769999998
652,41.0,5.526393657000001,0.48256692100000004,Micro,147.427697
653,10.0,6.090843306,1.41702401,Macro,37.33877488
654,81.0,27.93114808,4.88405347,Micro,284.7101658
655,56.0,20.84734986,4.647692649,Mega,202.3921238
656,91.0,29.89437658,5.836856117999999,Macro,324.78106030000004
657,75.0,31.43960904,5.03708252,Micro,258.3127255
658,16.0,1.342911026,2.244921251,Mega,55.67769137
659,50.0,10.70249963,3.106184502,Nano,181.4839824
660,17.0,9.736331095,0.5985637079999999,Micro,53.74971174
661,53.0,17.31799684,3.417844432,Mega,185.4875495
662,45.0,11.70794329,3.509534146,Nano,166.62481540000002
663,74.0,22.67960376,3.535072235,Mega,259.91593259999996
664,92.0,25.05226608,7.118749557,Micro,333.0185055
665,64.0,22.85140519,0.667171404,Micro,221.54448939999997
666,18.0,7.022067609,0.289604731,Micro,61.84675049
667,11.0,6.244162287999999,0.759346585,Macro,42.1961076
668,42.0,11.75924833,5.010336123,Mega,147.8598054
669,82.0,28.87955407,0.8327480009999999,Micro,287.8613141
670,24.0,6.816992888,3.9277962110000004,Macro,90.57296989
671,28.0,4.1409739089999995,2.501202365,Macro,97.13687326
672,31.0,9.954124499999999,3.674953196,Mega,107.2140847
673,83.0,32.56646841,5.179906086,Nano,295.78182910000004
674,100.0,33.3317102,6.057539518,Macro,355.8934821
675,42.0,12.81137191,2.234517357,Mega,150.5288403
676,59.0,16.97645374,4.517268013,Nano,208.1119326
677,31.0,14.95348305,0.048020677000000005,Micro,109.541122
678,87.0,27.14848005,1.178327441,Micro,308.23342710000003
679,32.0,25.48626583,4.1722700360000005,Mega,115.33962120000001
680,80.0,29.3511274,5.061329165,Nano,287.8993425
681,53.0,15.46760824,3.3376459080000003,Mega,191.3995094
682,81.0,28.105209999999996,5.05968854,Micro,282.76928060000006
683,20.0,8.529031827,4.146156202,Macro,76.28530204
684,74.0,24.55606412,3.0888637180000003,Mega,260.0143108
685,15.0,12.09400595,1.192826643,Mega,54.9276914
686,15.0,13.12882152,2.864042827,Macro,51.85463333
687,82.0,27.87458605,2.3193457509999997,Micro,287.78616370000003
688,37.0,12.70924201,4.63850598,Macro,129.6371619
689,55.0,14.4918081,3.340074777,Mega,195.9514284
690,22.0,8.781468478999999,5.393660696,Mega,76.39933461
691,78.0,26.46683247,3.613317648,Macro,280.49825489999995
692,14.0,1.173467778,1.04234225,Nano,54.05961472
693,13.0,2.320134594,0.98234869,Micro,49.43055198
694,83.0,31.67189416,3.754571593,Micro,296.6386935
695,29.0,19.64763273,0.856130365,Mega,105.83013319999999
696,33.0,21.12198513,5.403303971000001,Nano,119.5591274
697,91.0,32.53312607,5.651035573,Micro,319.92994469999996
698,48.0,26.55069861,6.375071446000001,Macro,173.87001850000001
699,74.0,24.31771749,5.292837316,Mega,265.52251040000004
700,47.0,12.13185864,2.877687142,Macro,166.7506926
701,65.0,16.2577251,3.206348981,Nano,231.6574682
702,43.0,26.15918496,5.2318183739999995,Mega,152.0813142
703,68.0,20.31684589,2.650210785,Nano,238.77828990000003
704,54.0,17.13626299,3.315389379,Nano,190.214326
705,33.0,5.809820873,1.228691086,Mega,112.81106609999999
706,89.0,32.42627304,5.848850272000001,Nano,319.5034464
707,77.0,17.66608651,1.874090882,Macro,275.67527789999997
708,20.0,8.17845257,0.768759682,Micro,74.80941764
709,55.0,17.46309474,4.0178370999999995,Nano,202.97799709999998
710,35.0,14.07835325,1.1168626259999999,Mega,121.21579740000001
711,30.0,10.78600157,0.47617947899999996,Nano,107.7561749
712,46.0,12.45429943,2.053708325,Mega,171.1083392
713,19.0,4.71875797,1.231213712,Nano,71.68777576
714,73.0,15.958311800000002,3.916944379,Nano,259.254776
715,41.0,16.68829782,4.329400124,Macro,144.3539082
716,18.0,8.202802332000001,0.104486847,Mega,64.16784653
717,41.0,20.37854572,3.688392213,Mega,145.4082544
718,94.0,35.77368976,2.094505692,Nano,332.9227403
719,60.0,26.91641432,5.854134268999999,Nano,215.85501409999998
720,15.0,13.56012868,3.3175897030000003,Mega,54.25437178
721,83.0,30.59480726,4.644486108,Mega,294.98064300000004
722,24.0,23.86128886,6.666099409,Macro,83.22987557
723,49.0,17.97929137,1.4271257940000002,Micro,176.9483511
724,48.0,14.96439256,0.029690362999999997,Mega,172.7051377
725,96.0,25.18516071,5.737247752,Micro,344.5442238
726,83.0,30.05661135,4.918533475,Macro,297.3589613
727,62.0,29.01072891,3.9134064310000003,Macro,219.23524069999996
728,43.0,12.21216027,3.7947466139999997,Micro,151.4086258
729,30.0,6.374571472,2.643270095,Mega,108.44190449999999
730,48.0,16.38246157,4.722281354,Micro,170.16841259999998
731,36.0,14.77598499,8.008030729,Mega,124.16590719999999
732,25.0,0.9811401609999999,1.377660378,Nano,92.30243141
733,35.0,19.15649829,3.7247646060000004,Macro,130.47874950000002
734,12.0,9.359062905,5.249310703,Mega,46.28755521
735,65.0,23.90796255,2.5582531019999997,Macro,234.1814534
736,54.0,25.98585962,5.632778725,Macro,192.5204901
737,66.0,18.451220499999998,5.734660377999999,Macro,237.63575350000002
738,25.0,0.9651599809999999,2.585389556,Nano,85.23426236
739,45.0,17.48619727,2.355668427,Micro,160.0859022
740,89.0,29.61754574,4.126546307,Micro,312.5500486
741,36.0,19.40384887,3.950262553,Micro,128.5800848
742,33.0,18.64876502,2.010872689,Nano,115.0849847
743,45.0,13.66591101,1.50638398,Mega,158.86476240000002
744,68.0,18.16783386,7.064557009,Macro,244.8659231
745,63.0,20.34360352,2.500255148,Macro,228.6476926
746,35.0,5.926629445,2.13583865,Mega,124.07942709999999
747,84.0,23.67261088,3.1076457019999997,Micro,298.9033009
748,96.0,25.060945999999998,8.261168242,Micro,338.015537
749,45.0,14.19071291,3.321536823,Nano,159.7279843
750,60.0,24.192987600000002,8.82769045,Micro,209.90283650000003
751,52.0,18.40548389,4.588627993,Micro,182.230109
752,73.0,18.81071051,3.011655016,Macro,262.4962475
753,15.0,4.649777313,2.389716886,Macro,53.43080271
754,69.0,21.91504373,1.356265564,Micro,245.8102151
755,99.0,44.86129883,8.579322566,Macro,355.1480811
756,16.0,2.724758095,1.03482819,Micro,57.62937919
757,65.0,15.60966355,6.728207899,Nano,233.51420290000002
758,79.0,31.42973368,3.255131985,Mega,280.61046630000004
759,44.0,12.77031589,2.776046037,Macro,155.36766530000003
760,42.0,15.79333037,1.878801595,Macro,148.7902583
761,22.0,11.78493468,0.009092532,Nano,80.96231466
762,42.0,8.342327563,4.017463021,Nano,155.1794634
763,62.0,23.55330281,5.89293156,Macro,219.54851340000002
764,23.0,7.9561737820000005,0.912076126,Nano,83.03620465
765,89.0,34.21397898,4.786459552,Macro,318.7117311
766,67.0,27.11403284,2.646603229,Macro,236.02878219999997
767,94.0,37.47520003,6.093510287999999,Macro,334.0609261
768,50.0,10.37446633,4.32978936,Mega,176.586201
769,96.0,37.00648765,7.150101013,Mega,343.3204752
770,86.0,32.60830419,4.793069167,Mega,306.08284360000005
771,66.0,20.15441348,3.50221048,Micro,236.001644
772,60.0,26.09727976,1.525980545,Nano,217.2293131
773,59.0,16.84366435,1.582101781,Micro,207.1893113
774,63.0,21.40157977,2.332838624,Nano,221.28500040000003
775,61.0,16.13495534,3.0384177969999997,Macro,216.01576219999998
776,54.0,10.86707292,2.9329608289999998,Nano,198.5214102
777,80.0,26.45466629,7.956071282000001,Nano,279.1802705
778,51.0,17.8984319,0.9256310959999999,Micro,179.9306044
779,56.0,25.32563097,2.071338689,Macro,203.42311819999998
780,100.0,39.52324828,9.351920567,Micro,355.9499829
781,47.0,13.94312816,6.153942853999999,Nano,169.71493040000001
782,55.0,25.73139014,3.8203929289999996,Micro,193.0003865
783,20.0,12.35406098,4.3558596,Macro,72.20876316
784,89.0,25.89509413,2.400939144,Nano,315.4790544
785,30.0,6.334378802000001,0.7954818859999999,Mega,102.5736407
786,54.0,23.74559638,3.850858082,Macro,187.4913834
787,66.0,12.05703979,3.722753612,Macro,236.75679280000003
788,55.0,10.11533608,2.92221083,Mega,191.27254169999998
789,78.0,29.713449400000002,5.312680855,Nano,271.12600939999993
790,53.0,17.04016276,3.156623295,Macro,190.4596035
791,96.0,22.45101738,1.115810985,Nano,344.93420019999996
792,44.0,8.517662372,0.443216978,Mega,153.05525480000003
793,65.0,19.80994369,6.390368242,Macro,232.32733650000003
794,41.0,10.71151338,1.080983657,Micro,139.6303564
795,68.0,26.11363167,2.738414665,Mega,239.78876430000003
796,67.0,15.84088866,5.144712635,Macro,238.84591129999998
797,87.0,28.65521764,4.32703635,Mega,306.9499787
798,69.0,19.65653268,3.380057305,Mega,245.0944279
799,64.0,24.59745898,7.320931129,Nano,231.2683509
800,61.0,27.02285841,2.95767597,Macro,218.3675799
801,97.0,26.74517188,8.197650451,Micro,344.687169
802,89.0,37.37620072,2.616112731,Nano,314.5549903
803,46.0,12.56388433,5.640950375,Macro,169.4035697
804,25.0,3.8944216089999997,1.756190542,Micro,87.35248595
805,80.0,24.16999806,3.53517966,Macro,286.03004039999996
806,31.0,9.246981499,2.709764692,Mega,109.0749985
807,74.0,29.66161056,6.605580895,Mega,264.24021830000004
808,76.0,19.86221522,2.198497564,Nano,269.44169819999996
809,70.0,14.86819499,5.7695066310000005,Micro,245.7659287
810,48.0,22.61030252,3.849709776,Nano,169.1387631
811,30.0,9.820597494,3.39200924,Mega,104.19185920000001
812,25.0,12.54018005,1.757871648,Nano,90.33184491
813,73.0,29.58800787,5.256752406,Macro,262.8823829
814,50.0,16.07391542,2.133291153,Micro,176.44548899999998
815,43.0,5.53180147,0.738537115,Macro,150.8313558
816,73.0,21.29185882,4.094001423,Mega,258.1435466
817,84.0,23.97771882,4.967358267,Micro,299.7485752
818,28.0,9.969769741,5.801150248,Macro,101.3861216
819,43.0,16.56616065,3.758375149,Mega,159.53724580000002
820,74.0,31.10028424,4.276767478,Nano,263.91063030000004
821,65.0,23.37873921,0.496559529,Mega,240.27168019999996
822,37.0,2.321754718,1.76389766,Nano,129.8158556
823,43.0,14.50355259,5.540172367,Macro,153.1050313
824,65.0,19.43854953,1.017771272,Macro,228.8209795
825,10.0,7.951313087999999,5.221649163,Mega,39.15997494
826,58.0,20.06195686,2.818226959,Mega,210.30245380000002
827,87.0,36.60536537,9.215618373,Nano,307.9358339
828,84.0,28.04443897,3.311678578,Micro,301.138568
829,42.0,6.69975335,2.161864768,Mega,147.9228529
830,64.0,14.23847068,0.455445095,Mega,227.245536
